order_item_id,order_id,date_key,time_key,pizza_key,order_ts,quantity,unit_price,total_price,total_price_source,price_variance_flag,order_line_count,order_pizza_count,order_total_value
25788,11350,20150709,12,8,2015-07-09 12:15:51,1,20.25,20.25,20.25,False,13,14,264.9
25789,11350,20150709,12,11,2015-07-09 12:15:51,1,20.75,20.75,20.75,False,13,14,264.9
25790,11350,20150709,12,9,2015-07-09 12:15:51,1,12.75,12.75,12.75,False,13,14,264.9
25791,11350,20150709,12,14,2015-07-09 12:15:51,1,20.75,20.75,20.75,False,13,14,264.9
25792,11350,20150709,12,21,2015-07-09 12:15:51,1,18.5,18.5,18.5,False,13,14,264.9
25793,11350,20150709,12,32,2015-07-09 12:15:51,1,20.5,20.5,20.5,False,13,14,264.9
25794,11350,20150709,12,43,2015-07-09 12:15:51,1,16.0,16.0,16.0,False,13,14,264.9
25795,11350,20150709,12,65,2015-07-09 12:15:51,1,20.75,20.75,20.75,False,13,14,264.9
25796,11350,20150709,12,83,2015-07-09 12:15:51,2,20.75,41.5,41.5,False,13,14,264.9
25797,11350,20150709,12,82,2015-07-09 12:15:51,1,16.75,16.75,16.75,False,13,14,264.9
25798,11351,20150709,12,4,2015-07-09 12:17:11,1,12.0,12.0,12.0,False,2,2,32.25
25799,11351,20150709,12,44,2015-07-09 12:17:11,1,20.25,20.25,20.25,False,2,2,32.25
25800,11352,20150709,12,4,2015-07-09 12:30:34,1,12.0,12.0,12.0,False,1,1,12.0
25801,11353,20150709,12,68,2015-07-09 12:37:12,1,20.75,20.75,20.75,False,1,1,20.75
25802,11354,20150709,12,24,2015-07-09 12:38:47,1,12.0,12.0,12.0,False,2,2,32.5
25803,11354,20150709,12,32,2015-07-09 12:38:47,1,20.5,20.5,20.5,False,2,2,32.5
25804,11355,20150709,12,2,2015-07-09 12:42:14,1,16.75,16.75,16.75,False,1,1,16.75
25805,11356,20150709,12,60,2015-07-09 12:49:07,1,12.25,12.25,12.25,False,1,1,12.25
25806,11357,20150709,13,2,2015-07-09 13:04:50,1,16.75,16.75,16.75,False,2,2,32.75
25807,11357,20150709,13,43,2015-07-09 13:04:50,1,16.0,16.0,16.0,False,2,2,32.75
25808,11358,20150709,13,3,2015-07-09 13:08:20,1,20.75,20.75,20.75,False,10,10,180.5
25809,11358,20150709,13,4,2015-07-09 13:08:20,1,12.0,12.0,12.0,False,10,10,180.5
25810,11358,20150709,13,13,2015-07-09 13:08:20,1,16.75,16.75,16.75,False,10,10,180.5
25811,11358,20150709,13,20,2015-07-09 13:08:20,1,20.5,20.5,20.5,False,10,10,180.5
25812,11358,20150709,13,29,2015-07-09 13:08:20,1,16.5,16.5,16.5,False,10,10,180.5
25813,11358,20150709,13,32,2015-07-09 13:08:20,1,20.5,20.5,20.5,False,10,10,180.5
25814,11358,20150709,13,43,2015-07-09 13:08:20,1,16.0,16.0,16.0,False,10,10,180.5
25815,11358,20150709,13,68,2015-07-09 13:08:20,1,20.75,20.75,20.75,False,10,10,180.5
25816,11358,20150709,13,79,2015-07-09 13:08:20,1,16.5,16.5,16.5,False,10,10,180.5
25817,11358,20150709,13,91,2015-07-09 13:08:20,1,20.25,20.25,20.25,False,10,10,180.5
25818,11359,20150709,13,83,2015-07-09 13:09:09,1,20.75,20.75,20.75,False,1,1,20.75
25819,11360,20150709,13,68,2015-07-09 13:19:38,1,20.75,20.75,20.75,False,1,1,20.75
25820,11361,20150709,13,58,2015-07-09 13:44:29,1,16.5,16.5,16.5,False,1,1,16.5
25821,11362,20150709,13,2,2015-07-09 13:55:24,1,16.75,16.75,16.75,False,4,4,69.7
25822,11362,20150709,13,21,2015-07-09 13:55:24,1,18.5,18.5,18.5,False,4,4,69.7
25823,11362,20150709,13,23,2015-07-09 13:55:24,1,17.95,17.95,17.95,False,4,4,69.7
25824,11362,20150709,13,29,2015-07-09 13:55:24,1,16.5,16.5,16.5,False,4,4,69.7
25825,11363,20150709,14,35,2015-07-09 14:17:15,1,20.75,20.75,20.75,False,1,1,20.75
25826,11364,20150709,14,7,2015-07-09 14:34:54,1,16.25,16.25,16.25,False,1,1,16.25
25827,11365,20150709,15,81,2015-07-09 15:16:57,1,12.75,12.75,12.75,False,2,2,24.75
25828,11365,20150709,15,89,2015-07-09 15:16:57,1,12.0,12.0,12.0,False,2,2,24.75
25829,11366,20150709,15,15,2015-07-09 15:47:38,1,12.75,12.75,12.75,False,1,1,12.75
25830,11367,20150709,15,69,2015-07-09 15:50:50,1,12.5,12.5,12.5,False,1,1,12.5
25831,11368,20150709,16,11,2015-07-09 16:06:42,1,20.75,20.75,20.75,False,2,2,41.0
25832,11368,20150709,16,77,2015-07-09 16:06:42,1,20.25,20.25,20.25,False,2,2,41.0
25833,11369,20150709,16,45,2015-07-09 16:39:34,1,12.0,12.0,12.0,False,3,3,38.5
25834,11369,20150709,16,51,2015-07-09 16:39:34,1,9.75,9.75,9.75,False,3,3,38.5
25835,11369,20150709,16,67,2015-07-09 16:39:34,1,16.75,16.75,16.75,False,3,3,38.5
25836,11370,20150709,16,19,2015-07-09 16:40:59,1,16.0,16.0,16.0,False,3,3,40.75
25837,11370,20150709,16,18,2015-07-09 16:40:59,1,12.0,12.0,12.0,False,3,3,40.75
25838,11370,20150709,16,66,2015-07-09 16:40:59,1,12.75,12.75,12.75,False,3,3,40.75
25839,11371,20150709,16,12,2015-07-09 16:46:48,1,12.75,12.75,12.75,False,3,3,44.5
25840,11371,20150709,16,34,2015-07-09 16:46:48,1,16.5,16.5,16.5,False,3,3,44.5
25841,11371,20150709,16,53,2015-07-09 16:46:48,1,15.25,15.25,15.25,False,3,3,44.5
25842,11372,20150709,16,34,2015-07-09 16:49:56,1,16.5,16.5,16.5,False,1,1,16.5
25843,11373,20150709,16,91,2015-07-09 16:50:31,1,20.25,20.25,20.25,False,1,1,20.25
25844,11374,20150709,16,10,2015-07-09 16:56:14,1,16.75,16.75,16.75,False,2,2,31.25
25845,11374,20150709,16,49,2015-07-09 16:56:14,1,14.5,14.5,14.5,False,2,2,31.25
25846,11375,20150709,16,55,2015-07-09 16:56:48,1,16.5,16.5,16.5,False,4,4,69.25
25847,11375,20150709,16,68,2015-07-09 16:56:48,1,20.75,20.75,20.75,False,4,4,69.25
25848,11375,20150709,16,85,2015-07-09 16:56:48,1,16.0,16.0,16.0,False,4,4,69.25
25849,11375,20150709,16,90,2015-07-09 16:56:48,1,16.0,16.0,16.0,False,4,4,69.25
25850,11376,20150709,17,1,2015-07-09 17:06:20,1,12.75,12.75,12.75,False,2,2,33.0
25851,11376,20150709,17,91,2015-07-09 17:06:20,1,20.25,20.25,20.25,False,2,2,33.0
25852,11377,20150709,17,23,2015-07-09 17:25:38,1,17.95,17.95,17.95,False,1,1,17.95
25853,11378,20150709,17,30,2015-07-09 17:28:44,1,12.0,12.0,12.0,False,4,4,62.75
25854,11378,20150709,17,50,2015-07-09 17:28:44,1,17.5,17.5,17.5,False,4,4,62.75
25855,11378,20150709,17,52,2015-07-09 17:28:44,1,12.5,12.5,12.5,False,4,4,62.75
25856,11378,20150709,17,71,2015-07-09 17:28:44,1,20.75,20.75,20.75,False,4,4,62.75
25857,11379,20150709,17,53,2015-07-09 17:31:13,1,15.25,15.25,15.25,False,4,4,72.75
25858,11379,20150709,17,71,2015-07-09 17:31:13,1,20.75,20.75,20.75,False,4,4,72.75
25859,11379,20150709,17,76,2015-07-09 17:31:13,1,16.0,16.0,16.0,False,4,4,72.75
25860,11379,20150709,17,83,2015-07-09 17:31:13,1,20.75,20.75,20.75,False,4,4,72.75
25861,11380,20150709,17,3,2015-07-09 17:39:41,1,20.75,20.75,20.75,False,2,2,41.0
25862,11380,20150709,17,77,2015-07-09 17:39:41,1,20.25,20.25,20.25,False,2,2,41.0
25863,11381,20150709,17,82,2015-07-09 17:44:01,1,16.75,16.75,16.75,False,1,1,16.75
25864,11382,20150709,17,59,2015-07-09 17:55:11,1,20.75,20.75,20.75,False,1,1,20.75
25865,11383,20150709,18,4,2015-07-09 18:13:32,1,12.0,12.0,12.0,False,3,3,44.5
25866,11383,20150709,18,19,2015-07-09 18:13:32,1,16.0,16.0,16.0,False,3,3,44.5
25867,11383,20150709,18,64,2015-07-09 18:13:32,1,16.5,16.5,16.5,False,3,3,44.5
25868,11384,20150709,18,66,2015-07-09 18:19:01,1,12.75,12.75,12.75,False,4,4,58.75
25869,11384,20150709,18,69,2015-07-09 18:19:01,1,12.5,12.5,12.5,False,4,4,58.75
25870,11384,20150709,18,83,2015-07-09 18:19:01,1,20.75,20.75,20.75,False,4,4,58.75
25871,11384,20150709,18,81,2015-07-09 18:19:01,1,12.75,12.75,12.75,False,4,4,58.75
25872,11385,20150709,18,10,2015-07-09 18:42:17,1,16.75,16.75,16.75,False,3,3,46.25
25873,11385,20150709,18,45,2015-07-09 18:42:17,1,12.0,12.0,12.0,False,3,3,46.25
25874,11385,20150709,18,50,2015-07-09 18:42:17,1,17.5,17.5,17.5,False,3,3,46.25
25875,11386,20150709,18,28,2015-07-09 18:45:14,1,13.25,13.25,13.25,False,2,2,34.0
25876,11386,20150709,18,71,2015-07-09 18:45:14,1,20.75,20.75,20.75,False,2,2,34.0
25877,11387,20150709,19,8,2015-07-09 19:02:53,1,20.25,20.25,20.25,False,4,4,69.0
25878,11387,20150709,19,62,2015-07-09 19:02:53,1,20.25,20.25,20.25,False,4,4,69.0
25879,11387,20150709,19,64,2015-07-09 19:02:53,1,16.5,16.5,16.5,False,4,4,69.0
25880,11387,20150709,19,84,2015-07-09 19:02:53,1,12.0,12.0,12.0,False,4,4,69.0
25881,11388,20150709,19,13,2015-07-09 19:27:00,1,16.75,16.75,16.75,False,3,4,73.25
25882,11388,20150709,19,44,2015-07-09 19:27:00,2,20.25,40.5,40.5,False,3,4,73.25
25883,11388,20150709,19,76,2015-07-09 19:27:00,1,16.0,16.0,16.0,False,3,4,73.25
25884,11389,20150709,19,35,2015-07-09 19:32:32,1,20.75,20.75,20.75,False,1,1,20.75
25885,11390,20150709,19,62,2015-07-09 19:38:47,1,20.25,20.25,20.25,False,4,4,78.25
25886,11390,20150709,19,74,2015-07-09 19:38:47,1,20.75,20.75,20.75,False,4,4,78.25
25887,11390,20150709,19,80,2015-07-09 19:38:47,1,20.75,20.75,20.75,False,4,4,78.25
25888,11390,20150709,19,79,2015-07-09 19:38:47,1,16.5,16.5,16.5,False,4,4,78.25
25889,11391,20150709,19,61,2015-07-09 19:40:15,1,16.25,16.25,16.25,False,3,3,45.0
25890,11391,20150709,19,75,2015-07-09 19:40:15,1,12.0,12.0,12.0,False,3,3,45.0
25891,11391,20150709,19,82,2015-07-09 19:40:15,1,16.75,16.75,16.75,False,3,3,45.0
25892,11392,20150709,19,37,2015-07-09 19:48:41,1,16.75,16.75,16.75,False,2,2,29.25
25893,11392,20150709,19,57,2015-07-09 19:48:41,1,12.5,12.5,12.5,False,2,2,29.25
25894,11393,20150709,20,41,2015-07-09 20:12:18,1,20.25,20.25,20.25,False,1,1,20.25
25895,11394,20150709,20,83,2015-07-09 20:17:39,1,20.75,20.75,20.75,False,1,1,20.75
25896,11395,20150709,20,41,2015-07-09 20:25:22,1,20.25,20.25,20.25,False,3,3,49.25
25897,11395,20150709,20,52,2015-07-09 20:25:22,1,12.5,12.5,12.5,False,3,3,49.25
25898,11395,20150709,20,70,2015-07-09 20:25:22,1,16.5,16.5,16.5,False,3,3,49.25
25899,11396,20150709,20,58,2015-07-09 20:28:25,1,16.5,16.5,16.5,False,1,1,16.5
25900,11397,20150709,20,21,2015-07-09 20:39:10,1,18.5,18.5,18.5,False,2,2,36.45
25901,11397,20150709,20,23,2015-07-09 20:39:10,1,17.95,17.95,17.95,False,2,2,36.45
25902,11398,20150709,21,2,2015-07-09 21:58:38,1,16.75,16.75,16.75,False,4,4,61.5
25903,11398,20150709,21,24,2015-07-09 21:58:38,1,12.0,12.0,12.0,False,4,4,61.5
25904,11398,20150709,21,67,2015-07-09 21:58:38,1,16.75,16.75,16.75,False,4,4,61.5
25905,11398,20150709,21,85,2015-07-09 21:58:38,1,16.0,16.0,16.0,False,4,4,61.5
25906,11399,20150710,11,23,2015-07-10 11:29:40,1,17.95,17.95,17.95,False,1,1,17.95
25907,11400,20150710,11,43,2015-07-10 11:42:14,1,16.0,16.0,16.0,False,1,1,16.0
25908,11401,20150710,11,83,2015-07-10 11:45:50,1,20.75,20.75,20.75,False,1,1,20.75
25909,11402,20150710,11,75,2015-07-10 11:54:15,1,12.0,12.0,12.0,False,1,1,12.0
25910,11403,20150710,12,31,2015-07-10 12:03:17,1,16.0,16.0,16.0,False,1,1,16.0
25911,11404,20150710,12,27,2015-07-10 12:10:35,1,10.5,10.5,10.5,False,1,1,10.5
25912,11405,20150710,12,7,2015-07-10 12:18:21,1,16.25,16.25,16.25,False,1,1,16.25
25913,11406,20150710,12,9,2015-07-10 12:20:26,1,12.75,12.75,12.75,False,3,3,45.75
25914,11406,20150710,12,34,2015-07-10 12:20:26,1,16.5,16.5,16.5,False,3,3,45.75
25915,11406,20150710,12,79,2015-07-10 12:20:26,1,16.5,16.5,16.5,False,3,3,45.75
25916,11407,20150710,12,1,2015-07-10 12:22:30,1,12.75,12.75,12.75,False,3,3,45.25
25917,11407,20150710,12,34,2015-07-10 12:22:30,1,16.5,16.5,16.5,False,3,3,45.25
25918,11407,20150710,12,90,2015-07-10 12:22:30,1,16.0,16.0,16.0,False,3,3,45.25
25919,11408,20150710,12,4,2015-07-10 12:24:30,1,12.0,12.0,12.0,False,2,2,28.5
25920,11408,20150710,12,34,2015-07-10 12:24:30,1,16.5,16.5,16.5,False,2,2,28.5
25921,11409,20150710,12,21,2015-07-10 12:52:38,1,18.5,18.5,18.5,False,1,1,18.5
25922,11410,20150710,12,1,2015-07-10 12:54:04,1,12.75,12.75,12.75,False,4,4,58.25
25923,11410,20150710,12,52,2015-07-10 12:54:04,1,12.5,12.5,12.5,False,4,4,58.25
25924,11410,20150710,12,60,2015-07-10 12:54:04,1,12.25,12.25,12.25,False,4,4,58.25
25925,11410,20150710,12,68,2015-07-10 12:54:04,1,20.75,20.75,20.75,False,4,4,58.25
25926,11411,20150710,12,14,2015-07-10 12:58:49,1,20.75,20.75,20.75,False,7,8,149.5
25927,11411,20150710,12,12,2015-07-10 12:58:49,1,12.75,12.75,12.75,False,7,8,149.5
25928,11411,20150710,12,56,2015-07-10 12:58:49,2,20.75,41.5,41.5,False,7,8,149.5
25929,11411,20150710,12,65,2015-07-10 12:58:49,1,20.75,20.75,20.75,False,7,8,149.5
25930,11411,20150710,12,67,2015-07-10 12:58:49,1,16.75,16.75,16.75,False,7,8,149.5
25931,11411,20150710,12,77,2015-07-10 12:58:49,1,20.25,20.25,20.25,False,7,8,149.5
25932,11411,20150710,12,82,2015-07-10 12:58:49,1,16.75,16.75,16.75,False,7,8,149.5
25933,11412,20150710,13,51,2015-07-10 13:20:10,1,9.75,9.75,9.75,False,1,1,9.75
25934,11413,20150710,13,11,2015-07-10 13:25:57,1,20.75,20.75,20.75,False,1,1,20.75
25935,11414,20150710,13,11,2015-07-10 13:27:42,1,20.75,20.75,20.75,False,2,2,33.5
25936,11414,20150710,13,9,2015-07-10 13:27:42,1,12.75,12.75,12.75,False,2,2,33.5
25937,11415,20150710,13,20,2015-07-10 13:27:58,1,20.5,20.5,20.5,False,2,2,36.5
25938,11415,20150710,13,46,2015-07-10 13:27:58,1,16.0,16.0,16.0,False,2,2,36.5
25939,11416,20150710,13,42,2015-07-10 13:29:30,1,12.0,12.0,12.0,False,2,2,24.5
25940,11416,20150710,13,52,2015-07-10 13:29:30,1,12.5,12.5,12.5,False,2,2,24.5
25941,11417,20150710,13,49,2015-07-10 13:37:07,1,14.5,14.5,14.5,False,1,1,14.5
25942,11418,20150710,13,91,2015-07-10 13:48:54,1,20.25,20.25,20.25,False,1,1,20.25
25943,11419,20150710,14,32,2015-07-10 14:07:30,1,20.5,20.5,20.5,False,1,1,20.5
25944,11420,20150710,14,32,2015-07-10 14:14:28,1,20.5,20.5,20.5,False,3,3,57.5
25945,11420,20150710,14,34,2015-07-10 14:14:28,1,16.5,16.5,16.5,False,3,3,57.5
25946,11420,20150710,14,86,2015-07-10 14:14:28,1,20.5,20.5,20.5,False,3,3,57.5
25947,11421,20150710,14,19,2015-07-10 14:26:31,1,16.0,16.0,16.0,False,1,1,16.0
25948,11422,20150710,14,21,2015-07-10 14:31:03,1,18.5,18.5,18.5,False,1,1,18.5
25949,11423,20150710,14,22,2015-07-10 14:34:16,1,14.75,14.75,14.75,False,1,1,14.75
25950,11424,20150710,14,51,2015-07-10 14:36:32,1,9.75,9.75,9.75,False,2,2,26.25
25951,11424,20150710,14,73,2015-07-10 14:36:32,1,16.5,16.5,16.5,False,2,2,26.25
25952,11425,20150710,15,29,2015-07-10 15:05:32,1,16.5,16.5,16.5,False,1,1,16.5
25953,11426,20150710,15,35,2015-07-10 15:13:53,1,20.75,20.75,20.75,False,2,2,41.5
25954,11426,20150710,15,65,2015-07-10 15:13:53,1,20.75,20.75,20.75,False,2,2,41.5
25955,11427,20150710,15,43,2015-07-10 15:19:48,1,16.0,16.0,16.0,False,2,2,36.75
25956,11427,20150710,15,83,2015-07-10 15:19:48,1,20.75,20.75,20.75,False,2,2,36.75
25957,11428,20150710,15,3,2015-07-10 15:39:20,1,20.75,20.75,20.75,False,12,13,210.0
25958,11428,20150710,15,16,2015-07-10 15:39:20,1,16.75,16.75,16.75,False,12,13,210.0
25959,11428,20150710,15,19,2015-07-10 15:39:20,1,16.0,16.0,16.0,False,12,13,210.0
25960,11428,20150710,15,18,2015-07-10 15:39:20,1,12.0,12.0,12.0,False,12,13,210.0
25961,11428,20150710,15,21,2015-07-10 15:39:20,2,18.5,37.0,37.0,False,12,13,210.0
25962,11428,20150710,15,22,2015-07-10 15:39:20,1,14.75,14.75,14.75,False,12,13,210.0
25963,11428,20150710,15,39,2015-07-10 15:39:20,1,12.0,12.0,12.0,False,12,13,210.0
25964,11428,20150710,15,44,2015-07-10 15:39:20,1,20.25,20.25,20.25,False,12,13,210.0
25965,11428,20150710,15,43,2015-07-10 15:39:20,1,16.0,16.0,16.0,False,12,13,210.0
25966,11428,20150710,15,58,2015-07-10 15:39:20,1,16.5,16.5,16.5,False,12,13,210.0
25967,11428,20150710,15,75,2015-07-10 15:39:20,1,12.0,12.0,12.0,False,12,13,210.0
25968,11428,20150710,15,85,2015-07-10 15:39:20,1,16.0,16.0,16.0,False,12,13,210.0
25969,11429,20150710,15,2,2015-07-10 15:46:06,1,16.75,16.75,16.75,False,2,2,40.4
25970,11429,20150710,15,5,2015-07-10 15:46:06,1,23.65,23.65,23.65,False,2,2,40.4
25971,11430,20150710,15,2,2015-07-10 15:52:38,1,16.75,16.75,16.75,False,1,1,16.75
25972,11431,20150710,15,5,2015-07-10 15:53:42,1,23.65,23.65,23.65,False,3,3,56.4
25973,11431,20150710,15,11,2015-07-10 15:53:42,1,20.75,20.75,20.75,False,3,3,56.4
25974,11431,20150710,15,42,2015-07-10 15:53:42,1,12.0,12.0,12.0,False,3,3,56.4
25975,11432,20150710,16,3,2015-07-10 16:10:32,1,20.75,20.75,20.75,False,3,3,58.0
25976,11432,20150710,16,2,2015-07-10 16:10:32,1,16.75,16.75,16.75,False,3,3,58.0
25977,11432,20150710,16,47,2015-07-10 16:10:32,1,20.5,20.5,20.5,False,3,3,58.0
25978,11433,20150710,16,52,2015-07-10 16:19:49,1,12.5,12.5,12.5,False,1,1,12.5
25979,11434,20150710,16,74,2015-07-10 16:45:50,1,20.75,20.75,20.75,False,1,1,20.75
25980,11435,20150710,16,1,2015-07-10 16:54:37,1,12.75,12.75,12.75,False,4,4,58.0
25981,11435,20150710,16,57,2015-07-10 16:54:37,1,12.5,12.5,12.5,False,4,4,58.0
25982,11435,20150710,16,75,2015-07-10 16:54:37,1,12.0,12.0,12.0,False,4,4,58.0
25983,11435,20150710,16,83,2015-07-10 16:54:37,1,20.75,20.75,20.75,False,4,4,58.0
25984,11436,20150710,17,22,2015-07-10 17:02:50,1,14.75,14.75,14.75,False,1,1,14.75
25985,11437,20150710,17,71,2015-07-10 17:03:28,2,20.75,41.5,41.5,False,2,3,53.5
25986,11437,20150710,17,89,2015-07-10 17:03:28,1,12.0,12.0,12.0,False,2,3,53.5
25987,11438,20150710,17,9,2015-07-10 17:36:48,1,12.75,12.75,12.75,False,1,1,12.75
25988,11439,20150710,17,2,2015-07-10 17:45:54,1,16.75,16.75,16.75,False,3,3,45.0
25989,11439,20150710,17,7,2015-07-10 17:45:54,1,16.25,16.25,16.25,False,3,3,45.0
25990,11439,20150710,17,24,2015-07-10 17:45:54,1,12.0,12.0,12.0,False,3,3,45.0
25991,11440,20150710,18,1,2015-07-10 18:03:55,1,12.75,12.75,12.75,False,2,2,33.5
25992,11440,20150710,18,65,2015-07-10 18:03:55,1,20.75,20.75,20.75,False,2,2,33.5
25993,11441,20150710,18,7,2015-07-10 18:12:15,1,16.25,16.25,16.25,False,3,3,50.5
25994,11441,20150710,18,50,2015-07-10 18:12:15,1,17.5,17.5,17.5,False,3,3,50.5
25995,11441,20150710,18,82,2015-07-10 18:12:15,1,16.75,16.75,16.75,False,3,3,50.5
25996,11442,20150710,18,18,2015-07-10 18:17:43,1,12.0,12.0,12.0,False,1,1,12.0
25997,11443,20150710,18,18,2015-07-10 18:24:21,1,12.0,12.0,12.0,False,1,1,12.0
25998,11444,20150710,18,10,2015-07-10 18:24:56,1,16.75,16.75,16.75,False,3,3,49.5
25999,11444,20150710,18,61,2015-07-10 18:24:56,1,16.25,16.25,16.25,False,3,3,49.5
26000,11444,20150710,18,70,2015-07-10 18:24:56,1,16.5,16.5,16.5,False,3,3,49.5
26001,11445,20150710,18,51,2015-07-10 18:46:25,1,9.75,9.75,9.75,False,1,1,9.75
26002,11446,20150710,18,20,2015-07-10 18:52:53,1,20.5,20.5,20.5,False,1,1,20.5
26003,11447,20150710,18,5,2015-07-10 18:54:46,1,23.65,23.65,23.65,False,2,2,35.65
26004,11447,20150710,18,18,2015-07-10 18:54:46,1,12.0,12.0,12.0,False,2,2,35.65
26005,11448,20150710,18,32,2015-07-10 18:56:39,1,20.5,20.5,20.5,False,2,2,31.5
26006,11448,20150710,18,48,2015-07-10 18:56:39,1,11.0,11.0,11.0,False,2,2,31.5
26007,11449,20150710,19,11,2015-07-10 19:03:06,1,20.75,20.75,20.75,False,2,2,41.25
26008,11449,20150710,19,32,2015-07-10 19:03:06,1,20.5,20.5,20.5,False,2,2,41.25
26009,11450,20150710,19,13,2015-07-10 19:10:44,1,16.75,16.75,16.75,False,3,3,49.25
26010,11450,20150710,19,47,2015-07-10 19:10:44,1,20.5,20.5,20.5,False,3,3,49.25
26011,11450,20150710,19,75,2015-07-10 19:10:44,1,12.0,12.0,12.0,False,3,3,49.25
26012,11451,20150710,19,21,2015-07-10 19:13:49,1,18.5,18.5,18.5,False,3,3,40.25
26013,11451,20150710,19,51,2015-07-10 19:13:49,1,9.75,9.75,9.75,False,3,3,40.25
26014,11451,20150710,19,89,2015-07-10 19:13:49,1,12.0,12.0,12.0,False,3,3,40.25
26015,11452,20150710,19,24,2015-07-10 19:29:19,1,12.0,12.0,12.0,False,2,2,32.75
26016,11452,20150710,19,56,2015-07-10 19:29:19,1,20.75,20.75,20.75,False,2,2,32.75
26017,11453,20150710,19,54,2015-07-10 19:53:19,1,12.5,12.5,12.5,False,1,1,12.5
26018,11454,20150710,19,20,2015-07-10 19:59:19,1,20.5,20.5,20.5,False,2,2,33.75
26019,11454,20150710,19,28,2015-07-10 19:59:19,1,13.25,13.25,13.25,False,2,2,33.75
26020,11455,20150710,20,69,2015-07-10 20:19:22,1,12.5,12.5,12.5,False,1,1,12.5
26021,11456,20150710,20,4,2015-07-10 20:20:01,1,12.0,12.0,12.0,False,1,1,12.0
26022,11457,20150710,20,62,2015-07-10 20:26:49,1,20.25,20.25,20.25,False,1,1,20.25
26023,11458,20150710,20,7,2015-07-10 20:44:16,1,16.25,16.25,16.25,False,1,1,16.25
26024,11459,20150710,20,19,2015-07-10 20:54:03,1,16.0,16.0,16.0,False,3,3,57.0
26025,11459,20150710,20,68,2015-07-10 20:54:03,1,20.75,20.75,20.75,False,3,3,57.0
26026,11459,20150710,20,77,2015-07-10 20:54:03,1,20.25,20.25,20.25,False,3,3,57.0
26027,11460,20150710,21,79,2015-07-10 21:26:07,1,16.5,16.5,16.5,False,1,1,16.5
26028,11461,20150710,21,66,2015-07-10 21:38:45,1,12.75,12.75,12.75,False,1,1,12.75
26029,11462,20150710,21,51,2015-07-10 21:50:39,1,9.75,9.75,9.75,False,2,2,22.25
26030,11462,20150710,21,72,2015-07-10 21:50:39,1,12.5,12.5,12.5,False,2,2,22.25
26031,11463,20150710,22,83,2015-07-10 22:03:06,1,20.75,20.75,20.75,False,1,1,20.75
26032,11464,20150710,22,32,2015-07-10 22:14:54,1,20.5,20.5,20.5,False,2,2,33.25
26033,11464,20150710,22,66,2015-07-10 22:14:54,1,12.75,12.75,12.75,False,2,2,33.25
26034,11465,20150710,22,20,2015-07-10 22:20:47,1,20.5,20.5,20.5,False,3,4,64.75
26035,11465,20150710,22,24,2015-07-10 22:20:47,2,12.0,24.0,24.0,False,3,4,64.75
26036,11465,20150710,22,41,2015-07-10 22:20:47,1,20.25,20.25,20.25,False,3,4,64.75
26037,11466,20150710,22,54,2015-07-10 22:26:19,1,12.5,12.5,12.5,False,3,3,50.0
26038,11466,20150710,22,67,2015-07-10 22:26:19,1,16.75,16.75,16.75,False,3,3,50.0
26039,11466,20150710,22,71,2015-07-10 22:26:19,1,20.75,20.75,20.75,False,3,3,50.0
26040,11467,20150710,22,3,2015-07-10 22:30:44,1,20.75,20.75,20.75,False,3,3,50.5
26041,11467,20150710,22,29,2015-07-10 22:30:44,1,16.5,16.5,16.5,False,3,3,50.5
26042,11467,20150710,22,28,2015-07-10 22:30:44,1,13.25,13.25,13.25,False,3,3,50.5
26043,11468,20150710,22,52,2015-07-10 22:37:56,1,12.5,12.5,12.5,False,3,3,49.25
26044,11468,20150710,22,83,2015-07-10 22:37:56,1,20.75,20.75,20.75,False,3,3,49.25
26045,11468,20150710,22,90,2015-07-10 22:37:56,1,16.0,16.0,16.0,False,3,3,49.25
26046,11469,20150710,22,22,2015-07-10 22:48:03,1,14.75,14.75,14.75,False,4,4,67.75
26047,11469,20150710,22,62,2015-07-10 22:48:03,1,20.25,20.25,20.25,False,4,4,67.75
26048,11469,20150710,22,67,2015-07-10 22:48:03,1,16.75,16.75,16.75,False,4,4,67.75
26049,11469,20150710,22,76,2015-07-10 22:48:03,1,16.0,16.0,16.0,False,4,4,67.75
26050,11470,20150711,11,77,2015-07-11 11:59:42,1,20.25,20.25,20.25,False,1,1,20.25
26051,11471,20150711,12,22,2015-07-11 12:23:19,1,14.75,14.75,14.75,False,3,3,51.5
26052,11471,20150711,12,62,2015-07-11 12:23:19,1,20.25,20.25,20.25,False,3,3,51.5
26053,11471,20150711,12,64,2015-07-11 12:23:19,1,16.5,16.5,16.5,False,3,3,51.5
26054,11472,20150711,12,16,2015-07-11 12:25:34,1,16.75,16.75,16.75,False,1,1,16.75
26055,11473,20150711,12,74,2015-07-11 12:27:34,1,20.75,20.75,20.75,False,1,1,20.75
26056,11474,20150711,12,15,2015-07-11 12:43:12,1,12.75,12.75,12.75,False,3,3,45.5
26057,11474,20150711,12,45,2015-07-11 12:43:12,1,12.0,12.0,12.0,False,3,3,45.5
26058,11474,20150711,12,68,2015-07-11 12:43:12,1,20.75,20.75,20.75,False,3,3,45.5
26059,11475,20150711,12,51,2015-07-11 12:44:23,1,9.75,9.75,9.75,False,1,1,9.75
26060,11476,20150711,13,25,2015-07-11 13:03:45,1,16.0,16.0,16.0,False,5,5,72.75
